id,first_name,received,administrator,guide_code,Country of Origin,Initial_guide_code,custom trip,trip_code,status,departure_date,duration,guide_confirmed_date,guide_availability confirmed,availability,guide_recommendation,main_activity,skill_level,destination_country,people_count,cancellation_reason,source,base_price_local_currency,price_currency,exchange_rate,payment_method
20375,Janina,26/11/2018,,118,Germany,118,,152,1_cancelled,,5,28/11/2018,Affirmative,From 01-Dec-2018 to 01-Dec-2018," 
",Rock Climbing,,205,4,Pending - Form not filled,Organic,200,EUR,1,
20373,Lindsay,26/11/2018,,213,United States,363,,426,1_cancelled,,1,25/03/2018,None,," 
",Hiking,,,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20365,,26/11/2018,,240,Canada,240,,490,1_cancelled,,1,25/03/2018,None,," 
",Rock Climbing,,10,Unknown,Pending - Form not filled,Referral,to confirm,USD,0.879,
20358,,26/11/2018,,113,Norway,113,,662,1_cancelled,,7,25/03/2018,None,," 
",Heliskiing,,183,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20357,Anders,26/11/2018,,317,Norway,317,,400,1_cancelled,,3,26/11/2018,Affirmative,From 20-Mar-2019 to 22-Mar-2019," 
",Mountaineering,intermediate,74,4,Pending - Form not filled,Organic,2380,EUR,1,
20353,,26/11/2018,,92,,92,,54,1_cancelled,,4,25/03/2018,None,," 
",Mountaineering,,63,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20352,Chelsea,26/11/2018,,203,United States,203,,526,1_cancelled,,4,30/11/2018,Affirmative,From 15-Feb-2019 to 16-Mar-2019," 
",Heliskiing,advanced,108,3,Pending - Form not filled,Organic,1640,EUR,1,
20351,Carolina,26/11/2018,,1,,1,,552,1_cancelled,,1,25/03/2018,None,," 
",Mountaineering,,142,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20347,Joe,26/11/2018,,1,United States,366,,53,1_cancelled,,4,27/11/2018,Affirmative,From 02-Dec-2018 to 11-Dec-2018," 
",Mountaineering,intermediate,142,4,Pending - Form not filled,Organic,475,USD,0.879,
20342,,25/11/2018,,24,Canada,24,,119,1_cancelled,,8,25/03/2018,None,," 
",Hiking,,10,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20334,Sjoerd,25/11/2018,,16,Netherlands,16,,496,1_cancelled,,1,25/11/2018,Affirmative,From 27-Nov-2018 to 28-Nov-2018," 
",Heliskiing,advanced,14,3,Pending - Form not filled,Unknown,380,EUR,1,
20331,,25/11/2018,,312,,312,,106,1_cancelled,,5,25/03/2018,None,," 
",Rock Climbing,,74,Unknown,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20330,susan,25/11/2018,,266,United States,266,,11,1_cancelled,,4,26/11/2018,Affirmative,From 17-Dec-2018 to 22-Dec-2018," 
",Hiking,intermediate,205,3,Pending - Form not filled,Referral,438,EUR,1,
20328,Jose,25/11/2018,,157,Brazil,157,,412,1_cancelled,,1,25/11/2018,Affirmative,From 03-Mar-2019 to 08-Mar-2019," 
",Ice Climbing,advanced,74,1,Pending - Form not filled,Organic,400,EUR,1,
20327,,25/11/2018,,92,United States,92,,185,1_cancelled,,6,25/03/2018,None,," 
",Mountaineering,,63,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20324,,25/11/2018,,120,Ireland,120,,515,1_cancelled,,4,3/12/2018,Affirmative,From 01-Jun-2019 to 30-Sep-2019," 
",Mountaineering,,212,1,Pending - Form not filled,Organic,1600,CHF,0.8788,
20319,David,25/11/2018,,282,Switzerland,286,Yes,#N/A,1_cancelled,,4,3/12/2018,Affirmative,From 08-Dec-2018 to 09-Dec-2018," 
",Splitboarding,beginner,108,1,Pending - Form not filled,Organic,600,EUR,1,
20316,Stefan,25/11/2018,,11,Germany,11,,418,1_cancelled,,1,25/03/2018,None,," 
",Rock Climbing,,48,Unknown,Pending - Form not filled,Referral,to confirm,USD,0.879,
20314,margaux,25/11/2018,,1,,366,,56,1_cancelled,,4,27/11/2018,Affirmative,From 10-Dec-2018 to 11-Dec-2018," 
",Mountaineering,intermediate,142,1,Pending - Form not filled,Organic,375,USD,0.879,
20313,,24/11/2018,,69,Ecuador,69,,186,1_cancelled,,4,25/03/2018,None,," 
",Mountaineering,,63,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20312,Elizabeth,24/11/2018,,224,United States,366,,50,1_cancelled,,4,25/03/2018,None,," 
",Mountaineering,,,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20306,Ich,24/11/2018,,242,Switzerland,242,,149,1_cancelled,,4,25/11/2018,Affirmative,From 25-Nov-2018 to 30-Nov-2018," 
",Heliskiing,intermediate,33,1,Pending - Form not filled,Organic,260,EUR,1,
20304,,24/11/2018,,162,Switzerland,162,,195,1_cancelled,,5,25/03/2018,None,," 
",Mountaineering,,26,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20293,Simon,24/11/2018,,334,United States,334,,21,1_cancelled,,1,26/11/2018,Affirmative,From 25-Nov-2018 to 01-Dec-2018," 
",Rock Climbing,beginner,205,1,Pending - Form not filled,Organic,150,EUR,1,
20287,Rafee,23/11/2018,,197,United States,197,,408,1_cancelled,,1,26/11/2018,Affirmative,From 27-Nov-2018 to 29-Nov-2018," 
",Mountaineering,advanced,10,1,Pending - Form not filled,Unknown,907.5,USD,0.879,
20286,Aida,23/11/2018,,246,,447,,618,1_cancelled,,3,24/11/2018,None,From 24-Nov-2018 to 25-Nov-2018," 
",Hiking,intermediate,21,1,Pending - Form not filled,Unknown,to confirm,EUR,1,
20283,Emma,23/11/2018,,187,Ireland,187,,506,1_cancelled,,1,25/11/2018,Affirmative,From 16-Mar-2019 to 16-Mar-2019," 
",Mountaineering,intermediate,199,1,Pending - Form not filled,Organic,210,EUR,1,
20279,Raul,23/11/2018,,137,Spain,137,,405,1_cancelled,,6,25/03/2018,None,," 
",Heliskiing,,80,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20272,Simon,23/11/2018,,120,United Kingdom,120,,515,1_cancelled,,4,25/03/2018,None,," 
",Mountaineering,,212,Unknown,Pending - Form not filled,Paid,to confirm,CHF,0.8788,
20262,,23/11/2018,,303,United States,303,,77,1_cancelled,,3,25/03/2018,None,," 
",Hiking,,10,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20261,,23/11/2018,,129,India,129,,66,1_cancelled,,21,25/03/2018,None,," 
",Mountaineering,,74,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20258,Thomas,23/11/2018,,223,Singapore,223,,441,1_cancelled,,1,23/11/2018,Affirmative,From 20-Dec-2018 to 20-Dec-2018," 
",Hiking,intermediate,38,4,Pending - Form not filled,Organic,400,USD,0.879,
20256,Martin,23/11/2018,,226,United States,396,,487,1_cancelled,,1,25/03/2018,None,," 
",Ice Climbing,,232,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20252,Diego,23/11/2018,,319,Mexico,424,,203,1_cancelled,,4,25/03/2018,None,," 
",Mountaineering,,,Unknown,Pending - Form not filled,Organic,to confirm,CHF,0.8788,
20247,,22/11/2018,,178,Austria,178,,452,1_cancelled,,10,25/03/2018,None,," 
",Hiking,,174,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20243,,22/11/2018,,260,United Kingdom,260,,542,1_cancelled,,1,25/03/2018,None,," 
",Hiking,,84,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20235,Young,22/11/2018,,16,,17,Yes,116,1_cancelled,,9,4/12/2018,Affirmative,From 10-Jul-2019 to 31-Jul-2019," 
",Hiking,,14,16,Pending - Form not filled,Unknown,6075.2,EUR,1,
20232,,22/11/2018,,250,Spain,250,,599,1_cancelled,,,25/03/2018,None,," 
",Rock Climbing,,205,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20230,James,22/11/2018,,333,,385,,649,1_cancelled,,,25/03/2018,None,," 
",Hiking,,110,Unknown,Pending - Form not filled,Unknown,to confirm,JPY,0.0077,
20228,Mirna,22/11/2018,,134,Hungary,280,Yes,#N/A,1_cancelled,,2,25/11/2018,Affirmative,From 17-Dec-2018 to 22-Dec-2018," 
",Snowshoeing,intermediate,212,1,Pending - Form not filled,Organic,670,EUR,1,
20199,Roudy,21/11/2018,,244,Lebanon,244,,410,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,166,Unknown,Pending - Form not filled,Organic,to confirm,NOK,0.1038,
20197,,21/11/2018,,233,,233,,74,1_cancelled,,3,25/03/2018,None,," 
",Ice Climbing,,232,Unknown,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20188,Siobhan,21/11/2018,,195,,195,,691,1_cancelled,,1,25/03/2018,None,," 
",Snowshoeing,,33,Unknown,Pending - Form not filled,Unknown,to confirm,EUR,1,
20183,Andreas,21/11/2018,,137,Sweden,137,,405,1_cancelled,,6,21/11/2018,Affirmative,From 13-Feb-2019 to 16-Mar-2019," 
",Heliskiing,intermediate,80,5,Pending - Form not filled,Organic,5000,EUR,1,
20178,Nir,21/11/2018,,161,United States,161,,409,1_cancelled,,2,21/11/2018,Affirmative,From 28-Dec-2018 to 29-Dec-2018," 
",Mountaineering,intermediate,205,3,Pending - Form not filled,Unknown,585,EUR,1,
20176,,21/11/2018,,193,Australia,193,,672,1_cancelled,,1,25/03/2018,None,," 
",Hiking,,108,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20169,Andy,20/11/2018,,222,United Kingdom,222,,161,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,212,Unknown,Pending - Form not filled,Organic,to confirm,CHF,0.8788,
20165,,20/11/2018,,262,United States,262,,521,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,108,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20162,Klaus,20/11/2018,,262,,262,Yes,537,1_cancelled,,,25/03/2018,None,," 
",Mountaineering,,108,Unknown,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20160,Kyle,20/11/2018,,273,Canada,451,,63,1_cancelled,,2,25/03/2018,None,," 
",Splitboarding,,,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20154,Lucas,20/11/2018,,118,Netherlands,118,,686,1_cancelled,,1,25/03/2018,None,," 
",Via Ferrata,,205,Unknown,Too last minute request / Out of season,Organic,to confirm,EUR,1,
20148,Georgina,20/11/2018,,341,Switzerland,341,,517,1_cancelled,,5,21/11/2018,Affirmative,From 24-Nov-2018 to 25-Nov-2018," 
",Heliskiing,advanced,74,3,Pending - Form not filled,Unknown,350,EUR,1,
20145,CADE,20/11/2018,,338,France,338,,145,1_cancelled,,3,20/11/2018,Affirmative,From 14-Dec-2018 to 17-Dec-2018," 
",Mountaineering,intermediate,232,5,Pending - Form not filled,Organic,399,USD,0.879,
20144,Mark,20/11/2018,,104,,104,,381,1_cancelled,,12,21/11/2018,Affirmative,From 01-Dec-2018 to 28-Feb-2019," 
",Mountaineering,Pro,44,5,Pending - Form not filled,Unknown,2990,USD,0.879,
20143,Sandy,20/11/2018,,13,,13,,576,1_cancelled,,30,25/03/2018,None,," 
",Mountaineering,,119,Unknown,Pending - Form not filled,Unknown,to confirm,EUR,1,
20141,Gina,20/11/2018,,347,Kuwait,445,Yes,#N/A,1_cancelled,,4,5/12/2018,Affirmative,From 23-Jan-2020 to 09-Feb-2020," 
",Heliskiing,beginner,212,9,Pending - Form not filled,Organic,5850,CHF,0.8788,
20139,,20/11/2018,,98,Ukraine,98,,384,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,74,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20130,Greg,20/11/2018,,108,United States,108,,6,1_cancelled,,5,25/03/2018,None,," 
",Mountaineering,,108,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20126,Nathan,20/11/2018,,318,United States,28,Yes,#N/A,1_cancelled,,5,26/11/2018,Negative,From 13-Dec-2018 to 13-Dec-2018," 
",Heliskiing,advanced,158,3,Pending - Form not filled,Organic,to confirm,USD,0.879,
21351,Rasmus,22/12/2018,,206,Denmark,368,,89,1_cancelled,,3,25/03/2018,None,," 
",Heliskiing,,14,Unknown,Client do not Understand the process,Organic,to confirm,EUR,1,
21258,,19/12/2018,,255,Switzerland,255,,716,1_cancelled,,5,25/03/2018,None,," 
",Snowshoeing,,212,Unknown,Client do not Understand the process,Organic,to confirm,CHF,0.8788,
20946,Lorenzo,11/12/2018,,165,Italy,165,,45,1_cancelled,,12,11/12/2018,Affirmative,From 27-Dec-2018 to 12-Jan-2019," 
",Heliskiing,advanced,58,5,Contacted guide directly,Organic,2190,EUR,1,
21451,Robert,25/12/2018,,137,Austria,137,,148,1_cancelled,,7,25/03/2018,None,From 01-Feb-2019 to 28-Feb-2019," 
",Catskiing,advanced,80,3,No available guide,Organic,to confirm,EUR,1,
21444,Petri,25/12/2018,,74,Finland,355,Yes,#N/A,1_cancelled,,5,12/01/2018,None,From 18-May-2019 to 19-May-2019," 
",Via Ferrata,,212,3,No available guide,Organic,to confirm,CHF,0.8788,
21439,Marc,25/12/2018,,107,Spain,347,Yes,#N/A,1_cancelled,,5,2/01/2018,Negative,From 03-Jan-2019 to 05-Jan-2019," 
",Heliskiing,advanced,212,3,No available guide,Referral,to confirm,CHF,0.8788,
21435,Andréa,25/12/2018,,176,United States,348,,442,1_cancelled,,4,7/01/2018,Negative,From 10-Jan-2019 to 16-Jan-2019," 
",Heliskiing,intermediate,110,5,No available guide,Organic,to confirm,JPY,0.0077,
21425,Rob,24/12/2018,,132,Canada,132,,702,1_cancelled,,5,29/12/2018,Negative,From 04-Jan-2019 to 08-Jan-2019," 
",Mountaineering,intermediate,110,5,No available guide,Organic,to confirm,JPY,0.0077,
21406,Jennifer,24/12/2018,,119,United States,358,,87,1_cancelled,,3,24/12/2018,None,From 17-May-2019 to 19-May-2019," 
",Rock Climbing,beginner,,3,No available guide,Organic,to confirm,USD,0.879,
21393,Antonio,23/12/2018,,238,,362,Yes,#N/A,1_cancelled,,5,27/12/2018,Negative,From 31-Dec-2018 to 01-Jan-2019," 
",Ice Climbing,,110,5,Time response from guide,Organic,to confirm,JPY,0.0077,
21384,Daniel,23/12/2018,,213,United States,363,,568,1_cancelled,,5,25/03/2018,None,From 03-Jan-2019 to 03-Jan-2019," 
",Mountaineering,intermediate,,5,No available guide,Organic,to confirm,EUR,1,
21362,Sarah,22/12/2018,,237,Austria,296,Yes,#N/A,1_cancelled,,3,25/12/2018,None,From 02-Mar-2019 to 04-Mar-2019," 
",Heliskiing,advanced,110,5,No available guide,Organic,to confirm,JPY,0.0077,
21358,Gary,22/12/2018,,25,United States,25,,65,1_cancelled,,15,22/12/2018,Negative,From 06-Feb-2019 to 21-Feb-2019," 
",Hiking,advanced,14,3,Time response from guide,Organic,to confirm,USD,0.879,
21350,Steven,22/12/2018,,237,,183,Yes,#N/A,1_cancelled,,2,25/12/2018,None,From 15-Jan-2019 to 16-Jan-2019," 
",Heliskiing,,110,3,Time response from guide,Unknown,to confirm,JPY,0.0077,
21340,drew,21/12/2018,,39,Canada,370,,26,1_cancelled,,5,22/12/2018,None,From 27-Dec-2018 to 02-Jan-2019," 
",Heliskiing,advanced,,4,No available guide,Organic,to confirm,CAD,0.667,
21297,Eric,20/12/2018,,139,United States,260,Yes,#N/A,1_cancelled,,5,28/12/2018,Negative,From 29-Dec-2018 to 01-Jan-2019," 
",Rock Climbing,intermediate,84,3,No available guide,Organic,to confirm,EUR,1,
21295,Salva,20/12/2018,,137,,186,,660,1_cancelled,,11,26/12/2018,Affirmative,"From 02-Jan-2019 to 11-Jan-2019
From 02-Jan-2019 to 13-Jan-2019"," 
",Heliskiing,,80,5,No available guide,Unknown,1500,EUR,1,
21288,Tamara,20/12/2018,,10,Switzerland,374,Yes,#N/A,1_cancelled,,3,24/12/2018,None,From 23-May-2019 to 26-May-2019," 
",Hiking,advanced,108,5,No available guide,Unknown,to confirm,EUR,1,
21267,Nikolas,19/12/2018,,139,United States,377,Yes,#N/A,1_cancelled,,2,28/12/2018,Negative,From 11-Jan-2019 to 15-Jan-2019," 
",Heliskiing,advanced,84,5,Changed plans / Out of season,Organic,to confirm,EUR,1,
21188,Linda,18/12/2018,,285,United States,386,Yes,#N/A,1_cancelled,,2,6/01/2018,Negative,From 22-Feb-2019 to 03-Mar-2019," 
",Dog sledding,,205,5,No available guide,Organic,to confirm,EUR,1,
21177,Jeff,17/12/2018,,166,Australia,391,Yes,#N/A,1_cancelled,,2,19/12/2018,None,From 01-Apr-2019 to 31-Aug-2019," 
",Mountaineering,intermediate,232,3,No available guide,Unknown,to confirm,USD,0.879,
21157,Michael,17/12/2018,,207,United Kingdom,278,Yes,#N/A,1_cancelled,,5,26/12/2018,None,From 25-Jan-2019 to 16-Mar-2019," 
",Via Ferrata,intermediate,205,5,No available guide,Organic,to confirm,EUR,1,
21104,,15/12/2018,,301,Australia,132,,430,1_cancelled,,5,18/12/2018,Negative,From 10-Jan-2019 to 10-Jan-2019," 
",Snowshoeing,intermediate,110,3,Time response from guide,Organic,to confirm,JPY,0.0077,
21095,Jean-Philippe,14/12/2018,,261,France,324,,641,1_cancelled,,7,17/12/2018,Negative,From 24-Jan-2019 to 30-Jan-2019," 
",Heliskiing,advanced,177,5,Time response from guide,Paid,to confirm,NOK,0.1038,
21064,Davis,14/12/2018,,237,United States,336,Yes,#N/A,1_cancelled,,5,26/12/2018,Negative,From 14-Jan-2019 to 17-Jan-2019," 
",Splitboarding,advanced,110,3,Time response from guide,Organic,to confirm,JPY,0.0077,
21045,David,13/12/2018,,224,,224,,425,1_cancelled,,5,25/03/2018,None,," 
",Canyoning,,,6,Time response from guide,Unknown,to confirm,USD,0.879,
21043,Brian,13/12/2018,,176,United States,5,,627,1_cancelled,,6,20/12/2018,None,From 05-Jan-2019 to 31-Jan-2019," 
",Heliskiing,advanced,110,3,Too last minute request / Out of season,Organic,to confirm,JPY,0.0077,
21042,Eero,13/12/2018,,333,Finland,385,,596,1_cancelled,,3,18/12/2018,Negative,From 13-Jan-2019 to 19-Jan-2019," 
",Backcountry snowboarding,advanced,110,3,Time response from guide,Organic,to confirm,JPY,0.0077,
21029,Kate,13/12/2018,,85,Australia,406,,190,1_cancelled,,7,13/12/2018,None,From 16-Apr-2019 to 30-Apr-2019," 
",Heliskiing,advanced,,3,Time response from guide,Unknown,to confirm,USD,0.879,
21017,Gunnar,13/12/2018,,67,Iceland,408,Yes,#N/A,1_cancelled,,5,1/01/2018,Negative,From 01-Jul-2019 to 31-Jul-2019," 
",Rock Climbing,,212,5,No available guide,Unknown,to confirm,CHF,0.8788,
21009,Luke,13/12/2018,,51,Canada,393,,140,1_cancelled,,2,14/12/2018,None,From 13-Dec-2018 to 20-Dec-2018," 
",Mountaineering,beginner,10,5,No available guide,Organic,to confirm,ARS,0.0242,
21007,Karl,12/12/2018,,204,Canada,410,,33,1_cancelled,,5,13/12/2018,None,From 09-Feb-2019 to 10-Feb-2019," 
",Heliskiing,intermediate,38,3,No available guide,Organic,to confirm,CAD,0.667,
20988,Samuel,12/12/2018,,219,Denmark,34,Yes,#N/A,1_cancelled,,5,14/12/2018,None,From 15-Dec-2018 to 16-Dec-2018," 
",Heliskiing,advanced,74,5,No available guide,Organic,to confirm,EUR,1,
20981,Anita,12/12/2018,,166,United States,391,Yes,#N/A,1_cancelled,,2,12/12/2018,None,"From 21-Jun-2019 to 22-Jun-2019
From 25-May-2019 to 26-May-2019"," 
",Rock Climbing,beginner,232,3,No available guide,Organic,to confirm,USD,0.879,
20980,Darrel,12/12/2018,,166,United States,391,Yes,#N/A,1_cancelled,,2,12/12/2018,None,From 25-Jul-2019 to 26-Jul-2019," 
",Mountaineering,intermediate,232,5,No available guide,Organic,to confirm,USD,0.879,
20963,,11/12/2018,,166,Australia,391,Yes,#N/A,1_cancelled,,2,12/12/2018,None,From 10-Mar-2019 to 12-Mar-2019," 
",Mountaineering,beginner,232,5,No available guide,Unknown,to confirm,USD,0.879,
20958,Jade,11/12/2018,,327,United States,358,Yes,#N/A,1_cancelled,,5,12/12/2018,None,From 01-Jan-2019 to 16-Mar-2019," 
",Snowshoeing,beginner,232,3,No available guide,Organic,to confirm,USD,0.879,
20938,Marc Olivier,11/12/2018,,333,,385,,147,1_cancelled,,2,26/12/2018,Negative,From 12-Jan-2019 to 14-Jan-2019," 
",Heliskiing,advanced,110,3,Too last minute request / Out of season,Referral,to confirm,JPY,0.0077,
20937,Leopold,11/12/2018,,72,Netherlands,104,Yes,#N/A,1_cancelled,,3,13/12/2018,None,From 14-Jan-2019 to 25-Jan-2019," 
",Mountaineering,intermediate,44,3,No available guide,Organic,to confirm,USD,0.879,
20928,stephen,11/12/2018,,158,Australia,376,Yes,#N/A,1_cancelled,,23,23/12/2018,Negative,From 01-Sep-2019 to 30-Sep-2019," 
",Hiking,intermediate,232,3,No available guide,Organic,to confirm,USD,0.879,
20900,Tammy,10/12/2018,,25,United States,25,,172,1_cancelled,,4,10/12/2018,Negative,From 13-Feb-2019 to 16-Feb-2019," 
",Mountaineering,,14,5,No available guide,Organic,to confirm,USD,0.879,
20864,Emily,9/12/2018,,243,United States,416,Yes,#N/A,1_cancelled,,2,12/12/2018,Negative,"From 26-Dec-2018 to 29-Dec-2018
From 01-Jan-2019 to 05-Jan-2019"," 
",Mountaineering,beginner,,3,No available guide,Organic,to confirm,USD,0.879,
20858,Taro,9/12/2018,,104,Switzerland,104,,382,1_cancelled,,9,10/12/2018,Affirmative,From 11-Dec-2018 to 31-Dec-2018," 
",Mountaineering,,44,3,No available guide,Organic,1650,USD,0.879,
20832,Eriko,9/12/2018,,333,Germany,385,,103,1_cancelled,,5,9/12/2018,Negative,From 08-Feb-2019 to 12-Feb-2019," 
",Heliskiing,,110,3,No available guide,Organic,to confirm,JPY,0.0077,
20794,Silvia,7/12/2018,,103,Italy,164,Yes,#N/A,1_cancelled,,8,13/12/2018,None,From 28-Dec-2018 to 05-Jan-2019," 
",Hiking,beginner,205,3,No available guide,Organic,to confirm,EUR,1,
20761,,6/12/2018,,148,Ireland,198,,708,1_cancelled,,4,12/12/2018,Negative,"From 17-Dec-2018 to 19-Dec-2018
From 18-Dec-2018 to 20-Dec-2018"," 
",Mountaineering,beginner,149,3,No available guide,Organic,to confirm,EUR,1,
20748,,6/12/2018,,96,United States,389,,429,1_cancelled,,1,25/03/2018,None,," 
",Mountaineering,,,Unknown,No available guide,Organic,to confirm,EUR,1,
20737,Benjamin,6/12/2018,,333,Japan,385,,147,1_cancelled,,2,9/12/2018,Negative,From 21-Feb-2019 to 25-Feb-2019," 
",Heliskiing,intermediate,110,3,No available guide,Organic,to confirm,JPY,0.0077,
20725,Aimone,6/12/2018,,149,Singapore,336,,586,1_cancelled,,10,17/12/2018,None,From 22-Jan-2019 to 02-Feb-2019," 
",Heliskiing,advanced,58,3,Time response from guide,Organic,to confirm,JPY,0.0077,
20695,Sara,5/12/2018,,256,Austria,426,Yes,#N/A,1_cancelled,,3,6/12/2018,None,From 01-Feb-2019 to 28-Feb-2019," 
",Splitboarding,beginner,14,3,No available guide,Organic,to confirm,EUR,1,
20650,,4/12/2018,,1,Mexico,366,Yes,#N/A,1_cancelled,,1,4/12/2018,Negative,From 05-Dec-2018 to 05-Dec-2018," 
",Mountain biking,intermediate,142,3,No available guide,Organic,to confirm,USD,0.879,
20639,Andrew,4/12/2018,,244,United Kingdom,261,Yes,#N/A,1_cancelled,,2,10/12/2018,Negative,From 02-Mar-2019 to 03-Mar-2019," 
",Ice Climbing,advanced,166,3,No available guide,Organic,to confirm,NOK,0.1038,
20626,Shannon,4/12/2018,,213,United States,363,,427,1_cancelled,,1,25/03/2018,None,From 07-Dec-2018 to 08-Dec-2018," 
",Hiking,beginner,,3,No available guide,Organic,to confirm,EUR,1,
20585,Eryn,2/12/2018,,166,United States,391,Yes,#N/A,1_cancelled,,2,5/12/2018,None,From 01-Jul-2019 to 03-Jul-2019," 
",Mountaineering,intermediate,232,3,No available guide,Organic,to confirm,USD,0.879,
20558,Josep,2/12/2018,,77,Switzerland,424,Yes,#N/A,1_cancelled,,1,17/12/2018,None,From 07-Jan-2019 to 31-Jan-2019," 
",Heliskiing,beginner,212,3,No available guide,Organic,to confirm,CHF,0.8788,
20530,,1/12/2018,,212,,212,,46,1_cancelled,,13,25/03/2018,None,," 
",Mountaineering,,10,Unknown,No available guide,Paid,to confirm,USD,0.879,
20502,Amy,30/11/2018,,119,United States,358,,402,1_cancelled,,3,4/12/2018,Negative,From 01-Apr-2019 to 31-May-2019," 
",Hiking,,,3,No available guide,Organic,to confirm,USD,0.879,
20495,Aaron,30/11/2018,,117,United States,218,Yes,#N/A,1_cancelled,,1,24/12/2018,Negative,From 17-Feb-2019 to 17-Feb-2019," 
",Heliskiing,advanced,14,3,No available guide,Organic,to confirm,EUR,1,
20486,Greg,30/11/2018,,144,Singapore,369,Yes,#N/A,1_cancelled,,2,18/12/2018,Negative,From 10-Feb-2019 to 11-Feb-2019," 
",Heliskiing,intermediate,110,3,No available guide,Organic,to confirm,JPY,0.0077,
20449,Mary-Rose,28/11/2018,,333,New Zealand,385,Yes,#N/A,2_sold,1/02/2019,4,2/01/2018,Affirmative,From 09-Feb-2019 to 23-Feb-2019," 
",Heliskiing,advanced,110,3,#NA,Organic,184000,JPY,0.0077,Wire Transfer
20439,Andrew,28/11/2018,,210,United States,393,,58,1_cancelled,,2,29/11/2018,None,From 07-Dec-2018 to 09-Dec-2018," 
",Mountaineering,intermediate,10,3,No available guide,Organic,to confirm,ARS,0.0242,
20430,Ariel,28/11/2018,,20,Israel,441,,438,1_cancelled,,7,6/12/2018,None,From 18-Apr-2019 to 26-Apr-2019," 
",Hiking,intermediate,177,3,No available guide,Organic,to confirm,EUR,1,
20428,John,28/11/2018,,96,United States,389,,429,1_cancelled,,1,28/11/2018,None,From 19-Dec-2018 to 19-Dec-2018," 
",Mountaineering,intermediate,,4,No available guide,Organic,to confirm,EUR,1,
20410,Tina,27/11/2018,,188,United States,408,Yes,#N/A,1_cancelled,,1,13/12/2018,Affirmative,From 16-Jan-2019 to 17-Jan-2019," 
",Ice Climbing,beginner,212,3,No available guide,Referral,740,CHF,0.8788,
20394,Nikolas,27/11/2018,,63,United States,260,Yes,#N/A,1_cancelled,,1,7/12/2018,Negative,"From 26-Dec-2018 to 30-Dec-2018
From 02-Jan-2019 to 10-Jan-2019"," 
",Hiking,beginner,84,3,No available guide,Organic,to confirm,EUR,1,
20389,,27/11/2018,,29,United States,388,Yes,#N/A,1_cancelled,,1,29/11/2018,None,"From 26-Dec-2018 to 28-Dec-2018
From 23-Dec-2018 to 24-Dec-2018"," 
",Ice Climbing,beginner,232,3,Weather conditions / Too early to book / Time response from guide,Organic,to confirm,USD,0.879,
20329,mauro,25/11/2018,,326,Denmark,326,,379,1_cancelled,,3,26/11/2018,Negative,From 15-Feb-2019 to 25-Feb-2019," 
",Trail running,intermediate,21,3,Time response from guide,Referral,to confirm,EUR,1,
20320,Daniel,25/11/2018,,45,Australia,45,,532,1_cancelled,,1,25/11/2018,Negative,From 30-Dec-2018 to 30-Dec-2018," 
",Mountaineering,intermediate,110,3,Time response from guide,Organic,to confirm,JPY,0.0077,
20317,,25/11/2018,,290,United States,290,,444,1_cancelled,,3,28/11/2018,Negative,From 27-Nov-2018 to 29-Nov-2018," 
",Hiking,intermediate,10,1,Time response from guide,Organic,to confirm,USD,0.879,
20315,Brittany,25/11/2018,,118,United States,266,Yes,#N/A,1_cancelled,,2,27/11/2018,Negative,From 25-Nov-2018 to 29-Nov-2018," 
",Hiking,intermediate,205,1,Time response from guide,Organic,to confirm,USD,0.879,
